03301,03:32:43.3230000,2011-12-28,2011-10-17,57.0,0.46
03301,03:32:38.5430000,2011-12-28,2011-10-18,66.0,0.27
03301,03:32:36.6970000,2011-12-28,2011-10-19,62.0,0.00
03301,03:32:35.0270000,2011-12-28,2011-10-20,59.0,0.00
03301,03:32:33.2400000,2011-12-28,2011-10-21,53.0,0.00
03301,03:32:31.3430000,2011-12-28,2011-10-22,56.0,0.02
03301,03:32:08.4830000,2011-12-28,2011-10-23,58.0,0.00
03301,03:32:06.2000000,2011-12-28,2011-10-24,47.0,0.00
03301,03:32:04.2170000,2011-12-28,2011-10-25,44.0,1.60
03301,03:32:02.5700000,2011-12-28,2011-10-26,46.0,0.00
03301,03:32:00.8470000,2011-12-28,2011-10-27,39.0,14.42
03301,03:31:59.1000000,2011-12-28,2011-10-28,41.0,9.39
03301,03:31:57.3670000,2011-12-28,2011-10-29,48.0,0.00
03301,03:31:55.6300000,2011-12-28,2011-10-30,51.0,0.00
03301,03:31:54.0330000,2011-12-28,2011-10-31,51.0,0.00
03301,03:31:52.3670000,2011-12-28,2011-11-01,55.0,0.00
03301,03:31:50.8400000,2011-12-28,2011-11-02,49.0,0.00
03301,03:31:49.2830000,2011-12-28,2011-11-03,51.0,0.00
03301,03:31:47.5970000,2011-12-28,2011-11-04,58.0,0.00
03301,03:31:46.1400000,2011-12-28,2011-11-05,66.0,0.00
03301,03:31:44.4630000,2011-12-28,2011-11-06,67.0,0.00
03301,03:31:42.7370000,2011-12-28,2011-11-07,69.0,0.00
03301,03:31:40.9400000,2011-12-28,2011-11-08,59.0,1.06
03301,03:31:39.2730000,2011-12-28,2011-11-09,50.0,0.00
03301,03:31:37.8200000,2011-12-28,2011-11-10,52.0,0.00
03301,03:31:36.1000000,2011-12-28,2011-11-11,59.0,0.00
03301,03:31:34.4070000,2011-12-28,2011-11-12,63.0,0.07
03301,03:31:32.4100000,2011-12-28,2011-11-13,65.0,0.01
03301,03:31:30.7200000,2011-12-28,2011-11-14,55.0,0.28
03301,03:31:29.0370000,2011-12-28,2011-11-15,48.0,0.00
03301,03:31:27.5930000,2011-12-28,2011-11-16,44.0,0.00
03301,03:31:25.9030000,2011-12-28,2011-11-17,53.0,0.00
03301,03:31:24.4670000,2011-12-28,2011-11-18,63.0,0.00
03301,03:31:23.0570000,2011-12-28,2011-11-19,49.0,0.00
03301,03:31:21.6170000,2011-12-28,2011-11-20,42.0,0.02
03301,03:31:19.9470000,2011-12-28,2011-11-21,36.0,3.82
03301,03:31:18.3370000,2011-12-28,2011-11-22,36.0,0.00
03301,03:31:16.6270000,2011-12-28,2011-11-23,55.0,0.00
03301,03:31:14.9670000,2011-12-28,2011-11-24,58.0,0.00
03301,03:31:13.1870000,2011-12-28,2011-11-25,51.0,0.00
03301,03:31:11.5470000,2011-12-28,2011-11-26,62.0,0.00
03301,03:31:09.6930000,2011-12-28,2011-11-27,57.0,0.33
03301,03:31:07.6170000,2011-12-28,2011-11-28,60.0,0.79
03301,03:31:05.5130000,2011-12-28,2011-11-29,45.0,0.00
03301,03:31:03.7970000,2011-12-28,2011-11-30,44.0,0.00
03301,03:31:01.7400000,2011-12-28,2011-12-01,41.0,0.00
03301,03:31:00.2970000,2011-12-28,2011-12-02,51.0,0.00
03301,03:30:58.6400000,2011-12-28,2011-12-03,56.0,0.00
